Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
ARCOR;MENTHOPLUS POWER ADES MOUNTAIN BLAS;23,39;36;55,2;0;0;77972743;999;21/07/2022
ARCOR;MENTHOPLUS STRAWBERRY;23,39;36;55,2;0;0;77939715;500;21/07/2022
ARCOR;MENTHOPLUS STRONG;23,39;36;55,2;0;0;77922670;65228;21/07/2022
OTROS;Mercaderia, varias.;0;0;0;0;12;3188;10;30/01/2020
ALMACEN;MERMELADA EMETH DURAZNO 454 G;94,24;120;27,33;633,29;12;7791113000904;100;01/04/2020
ALMACEN;MERMELADA EMETH FRUTOS DEL BOSQUE;94,25;120;27,32;633;12;7791113002458;2;01/04/2020
PALACIO;MERMELADA NOEL CIRUELA;26,01;31;19;0;0;7795184005202;999;03/06/2017
PALACIO;MERMELADA NOEL DIET CIRUELA;29,37;36;22;0;0;7795184006209;0;
PALACIO;MERMELADA NOEL DIET DURAZNO;29,37;36;22;0;0;7795184006001;1;
PALACIO;MERMELADA NOEL DURAZNO;30,33;36;18;0;0;7795184005004;992;30/08/2017
ALMACEN;MERMELADA NOEL FRUTILLA 454 G;82,93;110;32,64;557,29;12;7795184119794;98;01/04/2020
OSOLA;MEZCAL DF;1621,9;1870;15,3;1780;9,75;7798167920080;9;03/03/2020
BARRICA BEBIDAS;MIAMI X 4 ok;64;80;25;0;0;2075;88;16/07/2020
ANALGESICOS;MIGRAL COMPUESTO;56;80;42,86;0;0;105;532;11/11/2022
TERRABUSI;MILKA BIS OREO;249,41;320;28,3;1773;18,45;7622210719829;976;01/10/2022
TERRABUSI;MILKA LEGER ALMENDRAS X  45 G;153,55;200;30,25;0;0;7622300800277;979;07/03/2022
TERRABUSI;MILKA LEGER LECHE X  45 G;148,34;180;21,34;0;0;7622300800260;65468;14/02/2022
PEJINAKIS;MINGO MARACUYA LATA 355 ML;204;300;47,06;1400;14,38;7791540053955;9997;16/01/2023
PEJINAKIS;MINGO POMELO 750 ML;385;500;29,87;2600;12,55;7791540053993;98;16/01/2023
ANALGESICOS;MINI BONG  VIDRIO  3 COLORES;1450;1850;27,59;9744;12;4014663702689;99;08/10/2022
ANALGESICOS;MINI BONG ACRILICO;1250;1550;24;8400;12;4014663233664;1000;11/11/2022
ANALGESICOS;MINI BONG BOTELLA;1200;1500;25;8400;16,67;4458;99;11/11/2022
TERRABUSI;MINI OREO;100,1;150;49,85;673;12;7622300841461;114;27/12/2022
TERRABUSI;MINI PEPITOS;100,1;150;49,85;673;12;7622300836610;999;27/12/2022
TERRABUSI;MINI RHODESIA X 60 G;150;200;33,33;0;0;7622300335090;944;30/07/2022
ARCOR;MINI ROCKLETS X 10 G;10,35;18;75,44;0;0;77942432;65196;21/07/2022
PEPSI;MIRINDA MANZANA 2 L RETORNABLE;285,31;350;22,74;2640;15,66;7791813000112;399;29/12/2022
PEPSI;MIRINDA MANZANA DE 2.25 L;268,83;330;22,86;2480;15,31;7791813423324;385;29/12/2022
PEPSI;MIRINDA NARANJA 1,5 LITROS;302,82;370;22,18;2090;15,03;7791813421153;638;29/12/2022
PEPSI;MIRINDA NARANJA 2.25 L;268,83;330;22,86;2480;15,31;7791813333050;934;29/12/2022
PEPSI;MIRINDA NARANJA 3 L.;301,08;370;22,89;2100;16,25;7791813000020;996;25/01/2023
PEPSI;MIRINDA NARANJA 500 CC;158;200;26,58;2200;16,03;7791813420156;977;29/12/2022
BARRICA BEBIDAS;MISTELA EL ABUELO 750 CC;56;75;33;0;0;7790119002332;0;
OTROS;MIX FRUTOS SECOS ANDYNA;40;50;25;0;0;1926;55;
BARRICA BEBIDAS;MIX GENEVA BOTANICO BOLSA 2 COPAS;150;200;33,33;542;20,45;3460;76;20/07/2022
BARRICA BEBIDAS;MIX GENEVA BOTANICO REDONDO;485;700;44,33;1128;16,28;3448;56;24/12/2022
ARCOR;MOGUL EXTREME SANDIA ACIDA;69,54;90;29,03;467;12;7790580129347;2483;03/11/2022
ARCOR;MOGUL GOMITAS VILLANO FAVORITO 25G;10,91;24;121,73;0;0;7790580116972;65461;21/07/2022
ARCOR;MOGUL PIRATAS;17,94;24;34,86;120,54;12;7790580111519;985;21/07/2022
COCA COLA;MONSTER THE DOCTOR;282;350;24,11;2000;18,2;1007084702751;907;22/12/2022
OSOLA;MUMM BRUT ROSE;970;1300;34,02;6700;15,12;7791560074084;931;28/01/2023
OSOLA;MUMM DEMI SEC;970;1300;34,02;6700;15,12;7791560074077;940;28/01/2023
ANALGESICOS;MU•ECO LION ROLLING CIRCUS;2850;3570;25,26;20520;20;3488;8;08/02/2022
ANALGESICOS;NARGUILE CHICO 1 MANGUERA;1400;1750;25;10080;20;2327;9;11/04/2022
ANALGESICOS;NARGUILE CHICO 2 MANGUERAS;1550;2000;29,03;11160;20;2328;9;08/10/2022
ARCOR;NATURAK BREAK LIVIANO;16,1;22;34;0;0;7790580110444;992;21/07/2022
ARCOR;NATURAL BREAK CACAO Y ARANDANOS;217,98;264;21,11;1464,84;12;7790580134044;93;21/07/2022
ARCOR;NATURAL BREAK COCO Y MANI;250,8;319;27,19;1685,4;12;7790580134068;998;21/07/2022
ARCOR;NATURAL BREAK MANI SAL Y AZUCAR;51,23;66;28,84;344,28;12;7790580123567;999;21/07/2022
ARCOR;NATURAL BREAK MANI Y TOMATE;172,89;220;27,25;1161,84;12;7790580134051;91;21/07/2022
ARCOR;NATURAL FRUITS MELON;58,45;84;42,86;0;0;7790580105297;976;21/07/2022
ARCOR;NATURLA BREAK NUTRITIVO;16,1;22;34;0;0;7790580110413;989;21/07/2022
BARRICA BEBIDAS;NAVARRO CORREA MINI 187CL;189;290;53,44;250;32,28;3455;-11;22/12/2021
BARRICA BEBIDAS;Nero 53 + COCA COLA 3 + HIELO;1747;2165;0;0;0;3414;0;28/01/2023
HUACHANA MARTIN;NERO 53 BERRIES;1065;1400;31,46;7300;14,24;7798194770054;758;16/01/2023
Promos;NEW STYLE CLAS. + REAKTOR 1.5 L.;902,37;1128;0;0;0;3399;0;18/01/2023
Promos;NEW STYLE SAB. + REAKTOR 1.5 L.;902,37;1128;0;0;0;3398;0;18/01/2023
HUACHANA MARTIN;NIETO SENETINER EXTRA BRUT;1670;2200;31,74;11600;15,77;7793440700830;786;29/12/2022
Promos;NIKOV + 3 BLOCK;624,3;759;0;0;0;3130;0;06/07/2022
HUGO NORTON;NORTON COSECHA ESPECIAL EXTRA BRUT;1115;1400;25,56;7680;14,8;7792319000217;455;28/11/2022
HUGO NORTON;NORTON COSECHA ESPECIAL NATURE;1115;1400;25,56;7680;14,8;7792319678560;474;28/11/2022
HUGO NORTON;NORTON COSECHA ESPECIAL ROSE;1115;1400;25,56;7680;14,8;7792319968975;65478;28/11/2022
HUGO NORTON;NORTON DOC  MALBEC;785;1000;27,39;5400;14,65;7792319009906;513;05/08/2022
ANALGESICOS;NOVALGINA;46;60;30,43;0;0;106;884;21/04/2022
BARRICA BEBIDAS;NOVECENTO + 2 SPEED CHICOS;720,82;874;0;0;0;3442;0;21/01/2023
PALACIO;NUCREM CLASICO;17,25;30;73,91;115,92;12;7790380026211;87;31/03/2021
PALACIO;NUCREM MARMOLADO;17,25;30;73,91;115,92;12;7790380426226;86;31/03/2021
ARCOR;NUGGETITOS;34,76;48;39,23;233,58;12;7790040120235;992;21/07/2022
ARCOR;OBLEA ARCOR FRUTILLA;36,3;48;33,33;243,96;12;7896058257229;10;21/07/2022
ARCOR;OBLEA BLOCK XL 54 GR.;145,4;200;37,55;0;0;7790580131562;813;27/01/2023
ARCOR;OBLEA BON O BON BLANCO 30G;79,9;100;25,16;0;0;7790580346614;65066;21/10/2022
ARCOR;OBLEA BON O BON CHOCOLATE;25,06;33;33;0;0;7790580346218;65490;21/07/2022
ARCOR;OBLEA BON O BON NEGRO 30G;79,9;100;25,16;0;0;7790580346515;64893;21/10/2022
ARCOR;OBLEA BON O BON XL 45G;145,4;200;37,55;0;0;7790580109646;507;27/01/2023
TALCA;OBLEA CHAMPAGNE 140 GR.;60;80;33,33;403,2;12;7622210933737;996;17/02/2020
ANALGESICOS;OBLEA CHOCOLINAS XL;145,4;200;37,55;977;12;7790580131586;179;27/01/2023
ARCOR;OBLEA COFLER BLOCK X 35 G;33,88;44;29,87;0;0;7790580032807;65193;21/07/2022
OTROS;OBLEA NESQUIK 23 GR;10;15;50;0;0;7613034309105;87;17/04/2018
TERRABUSI;OBLEA RHODESIA 22G;68;100;47,06;0;0;77995681;64238;01/10/2022
ARCOR;OBLEA TWIT;47,22;70;48,24;317;12;7790580132712;975;06/01/2023
OTROS;OBLEA TYM X 50 G;3;5;66;0;0;7793209000171;97;
ARCOR;OBLEAS OPERA BAGLEY  55G;74,32;100;35,14;0;0;77903501;65162;01/10/2022
ARCOR;OBLEAS OPERA BAGLEY X 92 G;95,33;130;36,37;0;0;77903518;65188;08/08/2022
TABAQUERIA;OCB FILTRO TUBO MENTHOL X 100 U;300;390;30;360;20;3057060400704;10;16/07/2020
OTROS;OCB PREMIUM;222;300;35,14;0;0;30052765;657;28/01/2023
HUACHANA MARTIN;01/01/2001;79,5;100;25,79;534,24;12;30063082;958;10/09/2021
TABAQUERIA;OCB TUBOS ECO X 100 U;300;390;30;360;20;3057060412707;7;16/07/2020
ANALGESICOS;OCB TUKERO TIPS VIRGIN;90;120;33,33;648;20;3469;-22;08/02/2022
ANALGESICOS;OCB X-PERT;44;60;36,36;296;12;30068926;90;22/05/2020
Promos;OFERTA DR LEMON XL solo vodka;4260;4584;0;0;0;3039;0;27/01/2023
COCA COLA;OFERTA JUGO CEPITA;1;15;1400;6,72;12;3045;33;18/03/2019
BARRICA BEBIDAS;OFERTA NOVIEMBRE 2021 SPEED XL;2449,92;2700;0;0;0;3439;0;21/01/2023
ALMACEN;OFERTA SALTA RUBIA 500 ML;411,8;490;0;0;0;3299;0;07/01/2023
OTROS;OMEPRAZOL;15;30;100;0;0;1697;465;02/08/2022
Cofico;ORANJEBOOM 12 GRADOS;770;1000;29,87;1900;23,38;8718104900110;343;07/01/2023
Cofico;ORANJEBOOM 14 GRADOS;770;1000;29,87;1900;23,38;8718104902701;97;07/01/2023
IL DOCTORE;ORANJEBOOM 16 GRADOS;770;1000;29,87;1900;23,38;8718104903302;800;07/01/2023
Cofico;ORANJEBOOM BOTELLA 330 ML;145;180;24,14;1003;15,25;8725000270339;78;11/12/2020
BARRICA BEBIDAS;ORANJEBOOM ORIGINAL X3 + VASO;0;0;0;0;0;3035;0;11/03/2019
Promos;ORANJEBOOM X3 + VASO (2 econ + 1 cara);2310;2756;0;0;0;3034;0;07/01/2023
TERRABUSI;OREO 117GR;22,35;29;31;0;0;7622210659446;990;27/09/2019
TERRABUSI;OREO BOMBON;86;120;39,53;578;12;77971630;121;19/01/2023
BARRICA BEBIDAS;PACE•A CHICA LATA 354 ML;35,7;50;40;0;0;7772106003461;964;22/03/2019
BARRICA BEBIDAS;PACE•A PICO DE PLATA;25,16;39,75;58;0;0;77768346;85;14/01/2019
QUILMES;PACK 2 COPAS STELLA;2060;2600;26,21;13843,2;12;7792798011896;997;17/09/2022
ALMACEN;pack 6 caja estuche PRUSIA;90;120;33,33;129;42,86;3293;7;11/03/2021
QUILMES;PACK BRAHMA 2 LATAS + 2 VASOS;1520;1930;26,97;10605;16,28;7792798011841;97;11/01/2023
QUILMES;PACK BRAHMA JENGA;1548;1990;28,55;11100;19,51;7792798012886;87;15/10/2022
QUILMES;PACK BUDWEISER + 1 VASO MUNDIAL;1599;1950;21,95;1850;15,7;7792798012862;991;09/11/2022
QUILMES;PACK BUDWEISER + VASO;856,51;1080;26,09;5940;15,59;7792798009947;985;27/11/2021
QUILMES;PACK BUDWEISER 5 LATAS + VASO;1154;1500;29,98;1330;15,25;7792798012428;94;27/08/2022
SAN JUAN;PACK CHANDON + 2 COPAS;4100;5000;21,95;28500;15,85;7790975199115;4;06/08/2022
QUILMES;PACK COPAS STELLA ARTOIS;1932;2500;29,4;13330,8;15;7792798012244;87;31/08/2022
QUILMES;PACK CORONA BOTELLA;2026;2600;28,33;2400;18,46;7792798010677;16;30/11/2022
IL DOCTORE;PACK ESTRELLA DAMM VASO;1800;2300;27,78;12096;12;4429;99;03/09/2022
IL DOCTORE;PACK EXPERIENCIA PE•ON DEL µGUILA;2500;3200;28;17400;16;7798287170341;999;07/01/2023
IL DOCTORE;PACK MONASTER VASO;3100;3900;25,81;21600;16,13;4521;1000;07/01/2023
QUILMES;PACK QUILMES + VASO;946;1200;26,85;1100;16,28;7792798010509;990;31/08/2022
QUILMES;PACK QUILMES FUTBOL;946;1200;26,85;6357,12;12;7792798011476;996;08/09/2022
QUILMES;PACK QUILMES ROCK;1978;2500;26,39;13292,16;12;7792798012558;98;21/09/2022
IL DOCTORE;PACK SCHOFFERHOFFER;1300;1650;26,92;8736;12;4380;99;09/05/2022
QUILMES;PACK STELLA COPAS +  TABLA MARMOL;3708;4700;26,75;24917,76;12;7792798012763;100;21/09/2022
QUILMES;PACK TEMPLE + VASO;1134;1400;23,46;1300;14,64;7792798011704;93;17/06/2022
PAGINA;PAGINA BRAHAMA SIX PACK LATA 473 CC;1212,12;1446;0;0;0;4452;0;25/01/2023
PAGINA;PAGINA BUDWEISER LATA 410 PACK X 6;1316,88;1602;0;0;0;4520;0;11/01/2023
PAGINA;PAGINA BUDWEISER LATA 473 PACK X 6;1316,88;1686;0;0;0;3287;0;11/01/2023
PAGINA;PAGINA Budweiser Lata 473ml Rubia Pack X24;5267,52;6384;0;0;0;4443;0;11/01/2023
PAGINA;PAGINA CERVEZA QUILMES CRISTAL X 1.2 L (PRECIO X 10 BOTELLAS);4095,5;4410;0;0;0;4442;0;25/01/2023
PAGINA;PAGINA Cerveza Quilmes litro x 12 botellas;4972,8;5424;0;0;0;4445;0;24/01/2023
PAGINA;PAGINA CERVEZA SALTA LATA 473 cc PACK X 24;4950;5400;0;0;0;3184;0;25/01/2023
PAGINA;PAGINA CERVEZA SALTA LATA 473 cc PACK X 6;1237,5;1530;0;0;0;4449;0;25/01/2023
PAGINA;PAGINA CERVEZA SALTA LITRO X 12 BOT;4701,6;5076;0;0;0;4468;0;27/01/2023
PAGINA;PAGINA CERVEZA SCHNEIDER LATA 473CC - PACK X 6;1174,98;1278;0;0;0;4450;0;11/01/2023
PAGINA;PAGINA COCA COLA 3 L X 6 UNIDADES;3120;3618;0;0;0;4439;0;28/01/2023
PAGINA;PAGINA FERNET Branca 750 cc ? Caja x 12 unidades;17313,84;19080;0;0;0;4446;0;28/01/2023
PAGINA;PAGINA Fernet Branca 750cc + Coca Cola 3;1962,82;2400;0;0;0;4465;0;28/01/2023
PAGINA;01/03/2001;2447,65;3000;0;0;0;4466;0;28/01/2023
PAGINA;PAGINA Imperial Lager Pack x 24 latas 473cc;5899,92;6480;0;0;0;4447;0;11/01/2023
PAGINA;PAGINA Imperial Lager Pack x 6 latas 473cc;1474,98;1782;0;0;0;4473;0;11/01/2023
PAGINA;PAGINA QUILMES LATA 473cc X 24;3900;4224;0;0;0;4438;0;25/01/2023
PAGINA;01/06/2001;975;1206;0;0;0;4451;0;25/01/2023
PAGINA;PAGINA Schneider Lata 473cc PACK x 24 unidades;4699,92;5256;0;0;0;3522;0;11/01/2023
PAGINA;PAGINA SERNOVA  TROPICAL PASSION X 6 BOTELLAS;5120,1;6480;0;0;0;4437;0;27/01/2023
PAGINA;01/04/2001;466,66;560;0;0;0;4453;0;02/11/2022
PAGINA;PAGINA Speed XL Energy Drink 473ml / pack x 12;2449,92;2880;0;0;0;4441;0;21/01/2023
PAGINA;PAGINA VI•AS DE BALBO X 6 X 1125cc;2349,96;2700;0;0;0;4440;0;17/01/2023
TERRABUSI;PALITOS DE LA SELVA;6,8;10;47,06;46;12;3136;8623;03/09/2022
SNACKO;PALITOS DE MAIZ QUESO 80 GR;103;130;26,21;720;16,5;7798149380628;100;29/04/2022
LAYS;PALITOS SALADOS PEHUAMAR 200 GR;38,09;42;10;0;0;7790310004326;-4;
BRINDAR OTROS;PALITOS SALADOS PEHUAMAR 84 GR.;55,13;70;26,97;370,47;12;7790310983379;998;13/05/2021
BRINDAR OTROS;PALITOS SALADOS PEP 40 GR.;39,62;50;26,2;266,25;12;7790310983850;997;29/07/2021
BRINDAR OTROS;PALITOS SALADOS PEP 90 GR;55,44;70;26,26;372,56;12;7790310983775;7;05/03/2021
LAYS;PALITOS SALADOS PEP X 40 GR.;39,62;50;26;0;0;7790310006818;9;27/02/2021
SNACKO;PALITOS SALADOS SNACKO 150 GR;56,89;70;23,04;0;0;779814938059898;79;12/03/2021
BRINDAR;PALL MALL DAIQUIRI NIGHTS 20 BOX;192,62;228;18,29;0;0;77949578;988;26/02/2022
BRINDAR;PALL MALL MOJITO NOGHTS 20 BOX;192,62;228;18,29;0;0;77948533;988;26/02/2022
BRINDAR;PALL MALL RED 100 U;170,2;209;22,77;1143,72;12;77942104;90;26/02/2022
BRINDAR;PALL MALL ROJO 20 KS;157,91;195;23,68;0;0;77942098;65357;26/02/2022
ARCOR;PAN DULCE ALMENDRAS Y CHOCOLATE;272,82;357;30,84;1833,36;12;7790040127326;2;21/07/2022
ARCOR;PAN DULCE ARCOR CON FRUTA X 500 G;86,05;116;35;0;0;7790040102682;94;21/07/2022
ARCOR;PAN DULCE BAGLEY PREMIUM C/FRUTAS;100,79;133;32;0;0;7790040109452;1;21/07/2022
ARCOR;PAN DULCE CON CHOCOLATE;212,96;272;27,84;1431,12;12;7790040127302;2;21/07/2022
ARCOR;PAN DULCE CON FRUTAS;188,58;242;28,33;1267,26;12;7790040127319;3;21/07/2022
OTROS;PAN LANCTAL NORTE•ITAS;6,5;8;23;0;0;7798149100165;99;14/01/2019
ALMACEN;Pan Rallado Molto 500 grs;43,5;67;55;313;20;26977;1000;26/04/2022
ALMACEN;Pa§ales G Estrella 40 u;557,8;750;34,46;4200;25,49;23327;8;11/05/2022
ALMACEN;Pa§ales M Estrella 44 u;557,8;750;34,46;4200;25,49;23326;6;11/05/2022
ALMACEN;Pa§ales P Estrella 30 u;335,69;450;34,05;2518;25;23496;4;11/05/2022
ALMACEN;Pa§ales XG Estrella 36 u;557;750;34,65;4200;25,67;4381;10;11/05/2022
PALACIO;PA•UELITOS DESCARTABLES CANDELA;13;20;53,85;87;12;7798130950014;490;11/02/2022
ANALGESICOS;PA•UELITOS DESCARTABLES ELITE;8,33;20;140,1;55,98;12;7790250000358;99;29/10/2020
LAYS;PAPA LAYS ASADO X 43 G;12,15;15;23;0;0;7790310005347;86;
LAYS;PAPA LAYS MAX  KETCHUO X 103 G;21,54;28;29;0;0;7790310005521;98;
LAYS;PAPA LAYS MAX OREIGINAL X 103 G;21,54;28;29;0;0;7790310005552;997;
LAYS;PAPA LAYS MAX ORIGINAL X 43 G;11,54;15;29;0;0;7790310005545;81;
LAYS;PAPA LAYS QUESO CREMA;21,54;28;29;0;0;7790310004159;99;
PALACIO;PAPA PRINGLES ORIGINAL 137 G;62,13;89;44;0;0;38000846847;73;05/12/2017
PALACIO;PAPAS  PRINGLES QUESO 124 GR;215,43;280;29,97;1448;12;38000185014;3;03/06/2020
BRINDAR OTROS;PAPAS CEBOLLA CARAMELIZADA LAYS 85 GR.;353,84;450;27,18;2378;12;7790310985007;976;05/01/2023
CITRIC;PAPAS FRITAS CRUNCH 1 KG.;900;1100;22,22;5940;10;7798176760158;99;17/06/2022
OTROS;PAPAS FRITAS CRUNCH 150 GRS.;170;250;47,06;0;29,41;7798176760042;-1;18/06/2022
OTROS;PAPAS FRITAS CRUNCH 20 GRS.;35;50;42,86;270;28,57;7798176760028;2;18/06/2022
OTROS;PAPAS FRITAS CRUNCH 34 GRS.;45;70;55,56;360;33,33;7798176760011;5;18/06/2022
CITRIC;PAPAS FRITAS CRUNCH 500 GR;500;650;30;3600;20;7798176760141;98;18/06/2022
OTROS;PAPAS FRITAS CRUNCH 80 GRS.;90;130;44,44;720;33,33;7798176760035;0;18/06/2022
OTROS;PAPAS FRITAS CRUNCH X 250 GR;300;400;33,33;2100;16,67;7798176760134;88;18/06/2022
BRINDAR OTROS;PAPAS FRITAS LAYS 325 GR.;193,95;250;28,9;1338;15;7790310983133;990;29/10/2020
LAYS;PAPAS FRITAS LAYS CLASICAS 51 GR;27;35;29,63;0;0;7790310981634;-10;17/01/2019
BRINDAR OTROS;PAPAS FRITAS LAYS CREMA Y CEBOLLA 86 GR;74,17;100;34,83;498;12;7790310982440;56;29/10/2020
LAYS;PAPAS FRITAS LAYS JAMON SERRANO 55 GR.;23,76;30;26;0;0;7790310981429;65526;09/05/2018
BRINDAR OTROS;PAPAS FRITAS LAYS PANCETA Y CEBOLLA 86 GR.;69,24;90;29,97;465;12;7790310982624;89;12/12/2019
BRINDAR OTROS;PAPAS FRITAS LAYS PROVOLETA;142,58;180;26,24;958;12;7790310983959;987;07/10/2021
BRINDAR OTROS;PAPAS FRITAS LAYS PROVOLETA 86 GR.;74,17;100;34,83;498,42;12;7790310982952;99;29/10/2020
PALACIO;PAPAS FRITAS PRINGLES CHEDAR 71 GR;43,07;54;25;0;0;38000845260;0;
PALACIO;PAPAS FRITAS PRINGLES CREMA Y CEBOLLA 71 g;43,07;54;25;0;0;38000845253;150;16/07/2020
QUILMES;PAPAS FRITAS PRINGLES CREMA Y CEBOLLA 71 GR.;450;600;33,33;3300;22,22;38000845253;983;17/12/2022
PALACIO;PAPAS FRITAS PRINGLES ORIGINAL 124 GR;215,43;260;20,69;0;-100;38000184963;65473;03/06/2020
QUILMES;PAPAS FRITAS PRINGLES ORIGINAL 67 GR.;450;600;33,33;3300;22,22;38000845246;70;17/12/2022
SEMIX;PAPAS FRITAS SEMIX 110 GR;34,96;45;28,72;270;28,72;76625255736;-2;19/01/2019
SEMIX;PAPAS FRITAS SEMIX 200 GR;49,39;60;21,48;360;21,48;76625255743;2;04/01/2019
SEMIX;PAPAS FRITAS SEMIX 65 GR;21,15;25;18,2;150;18,2;76625255729;7;04/01/2019
SNACKO;PAPAS FRITAS SNACKO 120 GR.;355;450;26,76;0;0;7798149380567;464;20/01/2023
MARCOS DISTRIBUCIONES;PAPAS FRITAS SNACKO 200 GR.;386,85;500;29,37;0;0;7798149380574;65088;20/01/2023
MARCOS DISTRIBUCIONES;PAPAS FRITAS SNACKO 25 GR;38;50;31,58;255;12;7798149380543;908;25/02/2022
SNACKO;PAPAS FRITAS SNACKO 500 GR.;692,58;900;29,95;0;0;7798149380581;65317;20/01/2023
SNACKO;PAPAS FRITAS SNACKO 80 GR;235,35;300;27,47;1670;18,29;7798149380536;1469;20/01/2023
LAYS;PAPAS FRITAS SNACKO CORTE AMERICANO;82,5;100;20,97;0;0;7798149380130;65526;19/02/2021
SNACKO;PAPAS FRITAS SNACKO LIMON;365,2;470;28,76;2454;12;7798149380963;937;20/01/2023
SNACKO;PAPAS FRITAS SNACKO X 40 G;112,83;150;32,94;0;0;7798149380550;65257;20/01/2023
LAYS;PAPAS LAYS 150G;103;130;26,21;0;0;7790310922316;697;29/10/2020
LAYS;PAPAS LAYS ACANALADAS 60 GR;26,92;40;48,59;0;0;7790310981887;996;21/02/2019
BRINDAR OTROS;PAPAS LAYS ASADO 85 GR;198,03;250;26,24;1331;12;7790310983966;983;07/04/2022
BRINDAR OTROS;PAPAS LAYS BARBACOA 86 GR;71,3;90;26,23;479,14;12;7790310982600;95;16/01/2020
BRINDAR OTROS;PAPAS LAYS CLASICAS 145 GR;515,39;670;30;3463;12;7790310984000;888;05/01/2023
BRINDAR OTROS;PAPAS LAYS CLASICAS 20 GR.;92,31;120;29,98;620;12;7790310983614;9852;05/01/2023
BRINDAR OTROS;PAPAS LAYS CLASICAS 249 GR;753,84;970;28,67;5066;12;7790310984017;9917;05/01/2023
LAYS;PAPAS LAYS CLASICAS 28G;15,88;20;25;0;0;7790310005279;65175;19/07/2018
BRINDAR OTROS;PAPAS LAYS CLASICAS 45 GR;176,93;230;29,99;1195;12,61;7790310983997;846;05/01/2023
BRINDAR OTROS;PAPAS LAYS CLASICAS 46 GR;54,06;70;29,49;363;12;7790310005286;748;28/01/2021
BRINDAR OTROS;PAPAS LAYS CLASICAS 48 GR.;51,5;70;35,92;346,08;12;7790310983621;990;21/01/2021
BRINDAR OTROS;PAPAS LAYS CLASICAS 94 GR;353,84;450;27,18;2412;13,62;7790310984031;9835;05/01/2023
BRINDAR OTROS;PAPAS LAYS CLASICAS 95 GR;74,17;100;34,83;498;12;7790310982426;746;29/10/2020
LAYS;PAPAS LAYS CLASICAS X 150 G;51,5;70;35;0;0;7790310000359;84;31/10/2018
LAYS;PAPAS LAYS CLASICAS X 23 G;29,3;40;36,52;0;0;7790310001431;65222;29/10/2020
BRINDAR OTROS;PAPAS LAYS FLAMIN HOT 86 GR;71,3;90;26,23;479,14;12;7790310982723;91;30/01/2020
LAYS;PAPAS LAYS JALAPEÛO Y QUESO 55GR.;23,76;30;26;0;0;7790310981900;65528;02/08/2018
BRINDAR OTROS;PAPAS LAYS JAMON SERRANO 80 GR;126,74;160;26,25;852;12;7790310983669;987;21/05/2021
BRINDAR OTROS;PAPAS LAYS JAMON SERRANO 85 GR.;353,84;450;27,18;2378;12;7790310983942;9878;05/01/2023
LAYS;PAPAS LAYS JAMON SERRANO X 43 G;18;22;22;0;0;7790310005354;65;
BRINDAR OTROS;PAPAS LAYS KETCHUP 85 GR.;353,84;450;27,18;2378;12;7790310002735;961;05/01/2023
LAYS;PAPAS LAYS MOSTAZA SUAVE 55 GR.;22,38;30;34;0;0;7790310981474;65534;13/03/2018
LAYS;PAPAS LAYS PANCETA Y CEBOLLA 55 GR;23,76;30;26;0;0;7790310982198;2;
LAYS;PAPAS LAYS PAPA GRATINADA PANCETA 55 GR.;23,76;30;26;0;0;7790310981924;65533;
BRINDAR OTROS;PAPAS LAYS QUESO GRATINADO 86 GR;71,3;90;26,23;479,14;12;7790310982761;99;19/12/2019
BRINDAR OTROS;PAPAS LAYS QUESO Y CEBOLLA 85 GR;353,84;450;27,18;2378;12;7790310983973;931;05/01/2023
BRINDAR OTROS;PAPAS LAYS QUESO Y PIMIENTA 85 GR.;353,84;450;27,18;2359;11,1;7790310984987;949;05/01/2023
LAYS;PAPAS LAYS RESTO POLLO X 103 G;29,23;38;30;0;0;7790310005644;94;
LAYS;PAPAS LAYS TOMATE Y CEBOLLA 55 GR.;22,38;30;34;0;0;7790310981498;65528;13/03/2018
SNACKO;PAPAS PAY 65 GR;36,11;50;38,47;242,66;12;7798149380895;7;05/03/2020
PALACIO;PAPAS PRINGLES CREMA Y CEBOLLA 124 GR.;215,43;260;20,69;1448;12;38000184970;979;03/06/2020
PALACIO;PAPAS PRINGLES FUTBOL CREMA Y CEBOLLA 14;128,54;167;30;0;0;38000187391;65530;28/11/2018
PALACIO;PAPAS PRINGLES FUTBOL ORIG. 149 G;128,54;167;30;0;0;38000187407;65531;23/10/2018
PALACIO;PAPAS PRINGLES ORIGINAL 37 GR;76,7;100;30,38;515,42;12;38000846731;-5;10/12/2019
PALACIO;PAPAS PRINGLES QUESO 124 GR;99,97;132;31,93;0;-100;38000185014;997;15/01/2019
OTROS;PAPAS PRINGLES QUESO 40 GR;89,53;110;22,86;0;0;38000846755;2;26/03/2021
PALACIO;PAPAS PRINGLES QUESO X 137 G;62,13;89;44;0;0;38000846854;80;05/12/2017
LAYS;PAPAS PRINGLES X  37 G;47,23;65;37,62;0;0;38000846731;65516;01/08/2019
PALACIO;PAPAS PRINGLES X 67 G;16,95;23;34;0;0;1601;96;
LAYS;PAPAS RESTO POLLO X 88 G;20;26;30;0;0;7790310004098;65533;
MARCOS DISTRIBUCIONES;PAPAS SNACKO 25 GR.;15,5;20;29,03;104,16;12;3021;-8;15/08/2019
